date,precipitation,peti,temperature,discharge_spec,discharge_vol
04/08/2003,0,2.39,13.27,0.73,2.467
05/08/2003,1.25,2.12,13.61,0.68,2.298
06/08/2003,0.1,2.84,16.31,0.63,2.129
07/08/2003,0,2.87,15.12,0.56,1.893
08/08/2003,0,2.91,14.9,0.51,1.724
09/08/2003,1.96,2.74,16.03,0.49,1.656
10/08/2003,0.8,1.9,13.91,0.51,1.724
11/08/2003,0.09,2.17,12.14,0.46,1.555
12/08/2003,0,1.26,12.29,0.43,1.453
13/08/2003,0.14,2.63,11.45,0.42,1.419
14/08/2003,0,2.54,11.24,0.41,1.386
15/08/2003,0,1.85,10.03,0.39,1.318
16/08/2003,0.01,2.14,9.93,0.38,1.284
17/08/2003,1.42,1.88,11.68,0.37,1.250
18/08/2003,3.22,2.52,11.52,0.44,1.487
19/08/2003,0.47,2.34,11.07,0.52,1.757
20/08/2003,1.86,1.81,11.22,0.45,1.521
21/08/2003,1.16,1.52,11.34,0.85,2.873
22/08/2003,0.01,2.58,10.59,0.66,2.231
23/08/2003,0,1.97,10.52,0.51,1.724
24/08/2003,0,2.11,10.93,0.46,1.555
25/08/2003,0.13,1.53,9.78,0.43,1.453
26/08/2003,0.07,1.62,9.31,0.41,1.386
27/08/2003,0.76,1.42,7.81,0.41,1.386
28/08/2003,4.24,1.54,7.83,0.42,1.419
29/08/2003,3.9,1.87,7.6,1.02,3.447
30/08/2003,2.02,1.63,7.11,1.1,3.718
31/08/2003,0.05,1.51,7.61,1.25,4.225
01/09/2003,0.44,1.19,8.75,1,3.380
02/09/2003,0.19,1.25,10.61,0.87,2.940
03/09/2003,0,1.88,10.76,0.74,2.501
04/09/2003,0,1.74,11.41,0.66,2.231
05/09/2003,0.58,1.67,11.34,0.59,1.994
06/09/2003,0.61,1.4,8.38,0.56,1.893
07/09/2003,4.9,1.6,8.02,0.55,1.859
08/09/2003,0.78,1.77,8.68,0.67,2.264
09/09/2003,5.34,1.47,8.2,0.55,1.859
10/09/2003,0.01,1.51,7.61,0.51,1.724
11/09/2003,1.68,1,7.27,0.52,1.757
12/09/2003,2.1,1.84,9.31,0.49,1.656
13/09/2003,0.09,1.77,11.89,0.51,1.724
14/09/2003,1.56,1.41,12.85,0.73,2.467
15/09/2003,0.02,1.11,11.26,0.7,2.366
16/09/2003,0.03,0.89,11.22,0.57,1.926
17/09/2003,0.14,2.34,13.04,0.51,1.724
18/09/2003,1.05,1.36,11.13,0.51,1.724
19/09/2003,0.03,1.22,8.6,0.5,1.690
20/09/2003,0.02,0.79,7.24,0.47,1.588
21/09/2003,4.38,0.93,7.21,0.48,1.622
22/09/2003,4.59,1.13,5.35,1.05,3.549
23/09/2003,0.37,1.35,2.47,1,3.380
24/09/2003,0,1.03,7.3,0.89,3.008
25/09/2003,6.96,1.57,9.45,1.09,3.684
26/09/2003,1.11,1.2,6.87,2.03,6.861
27/09/2003,4.3,0.55,4.49,1.55,5.238
28/09/2003,0.17,0.66,5.28,1.33,4.495
29/09/2003,4.07,0.58,6.73,1.47,4.968
30/09/2003,0.06,0.62,5.11,1.2,4.056
01/10/2003,0,0.55,5.72,0.98,3.312
02/10/2003,0.13,0.73,6.52,0.85,2.873
03/10/2003,4.67,1.49,6.81,0.83,2.805
04/10/2003,3.22,1.01,1.9,1.26,4.258
05/10/2003,3.74,0.89,3.73,1.54,5.205
06/10/2003,7.92,1.29,3.83,2.61,8.821
07/10/2003,0.03,1.22,3.07,2.53,8.550
08/10/2003,3.11,1.56,6.73,2.15,7.266
09/10/2003,0.28,1.1,8.52,2.18,7.368
10/10/2003,0.08,1.78,6.44,1.68,5.678
11/10/2003,0.02,0.55,4.97,1.33,4.495
12/10/2003,0.04,0.49,7.27,1.15,3.887
13/10/2003,0,0.96,7.82,1.03,3.481
14/10/2003,0,1.05,7.34,0.91,3.075
15/10/2003,0,0.74,5.69,0.82,2.771
16/10/2003,0.04,0.54,4.34,0.75,2.535
17/10/2003,0.13,0.34,2.56,0.69,2.332
18/10/2003,1.94,0.25,1.79,0.64,2.163
19/10/2003,1.7,0.53,1.57,0.67,2.264
20/10/2003,1.65,0.21,-0.99,0.62,2.095
21/10/2003,0.92,0.29,-1.51,0.57,1.926
22/10/2003,4.33,0.29,-0.16,0.58,1.960
23/10/2003,0.72,0.18,0.51,0.57,1.926
24/10/2003,0.71,0.43,1.49,0.64,2.163
25/10/2003,3.95,0.57,2.73,1.49,5.036
26/10/2003,0.03,0.23,1.54,1.01,3.413
27/10/2003,0.6,0.63,6.76,0.97,3.278
28/10/2003,0.04,0.35,5.68,1.1,3.718
29/10/2003,0,0.06,0.41,0.97,3.278
30/10/2003,6.49,0.11,0.06,0.88,2.974
31/10/2003,11.22,0.3,2.69,1.74,5.881
01/11/2003,6.97,0.32,1.05,1.52,5.137
02/11/2003,2.49,0.47,3.99,4.05,13.688
03/11/2003,2.72,0.36,3.26,3.02,10.206
04/11/2003,1.13,0.48,5,2.96,10.004
05/11/2003,1.1,1.38,9.86,3.16,10.680
06/11/2003,0,0.51,7.4,2.55,8.618
07/11/2003,0.22,0.42,7.73,1.78,6.016
08/11/2003,6.46,0.8,5.21,1.49,5.036
09/11/2003,2.14,0.65,4.8,3.1,10.477
10/11/2003,0.37,0.27,5.22,1.72,5.813
11/11/2003,15.1,0.4,5.2,3.01,10.173
12/11/2003,1.52,0.15,4.81,4.66,15.749
13/11/2003,6.35,0.09,3.09,2.23,7.537
14/11/2003,11.75,0.25,4.8,6.21,20.988
15/11/2003,0.46,0.35,3.95,5.98,20.210
16/11/2003,0.87,0.16,2.16,3.02,10.206
17/11/2003,1.34,0.18,5.12,2.42,8.179
18/11/2003,7.36,0.9,8.03,2.46,8.314
19/11/2003,1.07,0.22,4.55,3.03,10.240
20/11/2003,0.83,0.04,2.77,2.49,8.415
21/11/2003,0.36,0.03,0.07,1.95,6.590
22/11/2003,0.48,0.03,-0.77,1.68,5.678
23/11/2003,0,0,-2.96,1.34,4.529
24/11/2003,9.65,0.08,0.26,1.75,5.914
25/11/2003,9.03,0.31,1.97,3.31,11.187
26/11/2003,3.49,0.11,1.22,3.37,11.389
27/11/2003,0.13,0.39,2.05,2.85,9.632
28/11/2003,11.08,0.15,1.04,2.78,9.395
29/11/2003,26.81,0.34,4.6,18.93,63.976
30/11/2003,0.1,0.02,0,5.15,17.405
01/12/2003,1,0,-0.89,3.26,11.018
02/12/2003,0.36,0.01,3.55,2.93,9.902
03/12/2003,0,0,2.52,2.46,8.314
04/12/2003,0.13,0.01,2,2.14,7.232
05/12/2003,0.77,0.05,5.17,2.17,7.334
06/12/2003,0.01,0.05,0.73,1.98,6.692
07/12/2003,0,0,-2.68,1.51,5.103
08/12/2003,0.17,0,-5.81,1.15,3.887
09/12/2003,2.51,0.03,0.14,1.92,6.489
10/12/2003,6.95,0.38,5.14,3.13,10.578
11/12/2003,0,0.01,-0.96,2.19,7.401
12/12/2003,5.53,0.02,-0.26,1.91,6.455
13/12/2003,1.62,0.67,4.04,3.08,10.409
14/12/2003,2.54,0.48,0.39,2.25,7.604
15/12/2003,0.4,0.16,-2.21,1.49,5.036
16/12/2003,2.09,0.27,2.21,2.95,9.970
17/12/2003,0.1,0.45,5.41,2.8,9.463
18/12/2003,0.55,0.47,3.63,2.01,6.793
19/12/2003,2.32,0.05,0.38,1.72,5.813
20/12/2003,33.71,0,-1.1,1.6,5.407
21/12/2003,4.61,0.74,-1.59,0.73,2.467
22/12/2003,8.02,0.01,-2.38,2,6.759
23/12/2003,5.62,0.02,3.64,13.53,45.726
24/12/2003,10.5,0.55,6.25,16.84,56.913
25/12/2003,6.08,0.44,3.75,10.63,35.925
26/12/2003,6.87,0.01,1.58,6.43,21.731
27/12/2003,7.7,0.39,-0.85,3.98,13.451
28/12/2003,6.68,0.4,-1.32,2.41,8.145
29/12/2003,0,0.01,-5.85,2.44,8.246
30/12/2003,0,0,-9.72,2.12,7.165
31/12/2003,18.52,0.07,-4.18,2.12,7.165
01/01/2004,4.97,0.23,0.64,2.89,9.767
02/01/2004,2.37,0.05,-2.1,2.47,8.348
03/01/2004,0.68,0.2,1.56,3.11,10.511
04/01/2004,4.51,0,0.05,3.46,11.694
05/01/2004,0.43,0.07,3.74,13.1,44.273
06/01/2004,2.73,0.41,2.97,9.38,31.701
07/01/2004,8.81,0.52,3.33,12.8,43.259
08/01/2004,25.55,0.45,3.96,24.36,82.328
09/01/2004,1.15,0.29,1.82,7.78,26.294
10/01/2004,24.07,0.87,3.1,8.86,29.944
11/01/2004,12.9,0.54,0.76,7.05,23.826
12/01/2004,5.98,0.38,0.09,4.18,14.127
13/01/2004,1.53,0.03,-1.25,3.22,10.882
14/01/2004,3.38,0.21,-0.65,2.66,8.990
15/01/2004,0.38,0.03,-1.45,2.33,7.875
16/01/2004,2.43,0.02,-1.55,2.07,6.996
17/01/2004,0.9,0.01,-2.91,1.6,5.407
18/01/2004,7.89,0.25,0.62,8.08,27.307
19/01/2004,13.71,0.28,5.65,27.41,92.636
20/01/2004,4.84,0,4.81,14.75,49.850
21/01/2004,1.67,0.1,3.33,7.66,25.888
22/01/2004,0.14,0.1,4.09,5.72,19.331
23/01/2004,2.32,0.2,3.07,5,16.898
24/01/2004,0.85,0.27,0.34,3.79,12.809
25/01/2004,0.82,0.05,-0.72,2.95,9.970
26/01/2004,2.63,0.11,-2.36,2.4,8.111
27/01/2004,8,0.22,-3.87,1.95,6.590
28/01/2004,7.9,0.31,-4.22,1.36,4.596
29/01/2004,2.95,0.31,-1.33,2.12,7.165
30/01/2004,3.35,0.1,-0.42,2.04,6.894
31/01/2004,1.32,0.08,-4.13,1.74,5.881
01/02/2004,5.22,0.01,-1.5,1.9,6.421
02/02/2004,4.41,0.4,3.81,11.53,38.967
03/02/2004,5.86,1.05,6.95,21.4,72.324
04/02/2004,6.57,0.68,5.1,9.14,30.890
05/02/2004,22.55,0.88,5.36,11.33,38.291
06/02/2004,11.45,1,2.89,11.91,40.251
07/02/2004,9.86,0.64,-1.07,5.21,17.608
08/02/2004,1.17,0.66,-2.42,3.31,11.187
09/02/2004,1.71,0.29,-1.97,3.31,11.187
10/02/2004,1.44,0.62,4.96,10.66,36.027
11/02/2004,0.01,0.26,5.02,5.88,19.872
12/02/2004,0.63,0.12,1.52,3.89,13.147
13/02/2004,1.79,0.16,2.11,3.4,11.491
14/02/2004,0.01,0.09,1.31,2.83,9.564
15/02/2004,0.03,0.03,0.25,2.42,8.179
16/02/2004,0.97,0.06,1.1,2.23,7.537
17/02/2004,0.09,0.35,0.65,2,6.759
18/02/2004,0,0.19,-1.7,1.63,5.509
19/02/2004,0.18,0.19,-2.9,1.51,5.103
20/02/2004,0,0.12,-2.39,1.59,5.374
21/02/2004,0.63,0.24,-1.86,1.38,4.664
22/02/2004,0.18,0.78,-2.62,1.06,3.582
23/02/2004,2.44,0.62,-0.72,1.32,4.461
24/02/2004,0.09,0.66,-1.3,1,3.380
25/02/2004,0.28,0.83,-4.15,1.04,3.515
26/02/2004,3.99,0.88,-3.48,0.99,3.346
27/02/2004,6.04,0.72,-3.29,0.88,2.974
28/02/2004,0.15,0.6,-3.63,1.01,3.413
29/02/2004,0.01,0.37,-3.74,1.09,3.684
01/03/2004,0.29,0.59,-2.51,1.06,3.582
02/03/2004,0.19,0.72,-1.38,0.97,3.278
03/03/2004,1.57,0.63,1.74,1.22,4.123
04/03/2004,0.07,0.42,1.34,1.77,5.982
05/03/2004,0.03,0.46,1.52,1.93,6.523
06/03/2004,5.45,0.68,0.6,1.83,6.185
07/03/2004,0.14,0.74,0.91,1.87,6.320
08/03/2004,0.14,0.56,-1.12,1.39,4.698
09/03/2004,0.17,0.46,-2.17,1.27,4.292
10/03/2004,1.12,0.75,-1.05,1.01,3.413
11/03/2004,3.98,1.08,-0.6,0.91,3.075
12/03/2004,1.89,1.22,0.11,0.92,3.109
13/03/2004,0.33,0.61,0.89,1.01,3.413
14/03/2004,18.57,1.09,2.93,8.13,27.476
15/03/2004,2.07,1.45,5.07,6.9,23.319
16/03/2004,5.13,1.27,6.61,8.69,29.369
17/03/2004,5.84,1.75,4.52,7.13,24.097
18/03/2004,7.36,1.12,2.86,5.02,16.966
19/03/2004,5.84,0.88,0.13,3.85,13.012
20/03/2004,9.68,0.75,0.91,5.02,16.966
21/03/2004,0.72,0.94,0.75,3.91,13.214
22/03/2004,4.09,1.12,0.95,2.86,9.666
23/03/2004,3.75,1.03,0.56,2.69,9.091
24/03/2004,2.43,1.08,1.21,2.42,8.179
25/03/2004,2.17,1,2.08,3.12,10.544
26/03/2004,0,0.78,4.18,4.68,15.817
27/03/2004,1.84,1.13,4.83,4.28,14.465
28/03/2004,0.79,1.55,4.82,4.24,14.330
29/03/2004,0.01,0.92,3.92,3.24,10.950
30/03/2004,0,0.91,4.08,2.77,9.362
31/03/2004,0,1.26,3.2,2.55,8.618
01/04/2004,10.58,1.04,3.62,2.93,9.902
02/04/2004,10.97,0.57,4.79,8.48,28.659
03/04/2004,8.37,1.3,4.12,8.55,28.896
04/04/2004,1.65,1.54,2.58,4.42,14.938
05/04/2004,6.57,1.29,1.59,3.6,12.167
06/04/2004,11.72,1.25,1.9,5.25,17.743
07/04/2004,1.61,1.25,1.92,5.03,17.000
08/04/2004,2.86,0.98,2.37,3.66,12.369
09/04/2004,0.26,0.64,5.97,4.99,16.864
10/04/2004,0.15,0.79,3.27,3.81,12.876
11/04/2004,2.55,1.06,5.14,3.52,11.896
12/04/2004,1.62,1.29,4.95,3.54,11.964
13/04/2004,0.68,1.14,5.13,3.85,13.012
14/04/2004,2.23,1.37,6.54,5.26,17.777
15/04/2004,5.19,1.17,4.05,5.66,19.129
16/04/2004,0.89,1.77,2.87,3.48,11.761
17/04/2004,6.46,1.29,1.18,3.3,11.153
18/04/2004,13.31,0.89,2.5,4.78,16.155
19/04/2004,2.68,1.46,3.48,6.29,21.258
20/04/2004,9.75,1.96,4.92,5.47,18.487
21/04/2004,2.25,2.13,6.77,5.67,19.163
22/04/2004,1.09,2.28,5.74,4.47,15.107
23/04/2004,0.91,1,5.84,4.08,13.789
24/04/2004,0,1.4,8.84,4.22,14.262
25/04/2004,0,2.21,7.64,3.51,11.863
26/04/2004,12.72,2.09,6.16,3.29,11.119
27/04/2004,1.45,0.66,5.49,3.51,11.863
28/04/2004,11.12,1.73,4.9,3.67,12.403
29/04/2004,4.78,1.61,3.65,6.25,21.123
30/04/2004,0.86,0.91,4.71,4.33,14.634
01/05/2004,0.03,2.43,6.67,3.33,11.254
02/05/2004,0.81,1.89,5.53,3.08,10.409
03/05/2004,7.63,2.26,3.91,2.83,9.564
04/05/2004,18.53,1.25,3.22,6.27,21.190
05/05/2004,10.23,1.59,3.79,6.26,21.156
06/05/2004,0.04,1.68,5.26,4.96,16.763
07/05/2004,1.17,2.07,6.17,3.38,11.423
08/05/2004,2.45,1.38,7.84,3.5,11.829
09/05/2004,13.43,1.94,8.94,4.36,14.735
10/05/2004,0.12,2.19,8.34,3.64,12.302
11/05/2004,0.01,1.21,6.76,3.04,10.274
12/05/2004,0,2.35,6.98,2.56,8.652
13/05/2004,0.72,1.92,7.49,2.29,7.739
14/05/2004,0.46,1.93,8.97,2.22,7.503
15/05/2004,0,2.47,10.5,2.2,7.435
16/05/2004,0.12,3.32,10.75,2.07,6.996
17/05/2004,0.8,2.72,7.75,1.86,6.286
18/05/2004,1.08,2.39,7.23,1.6,5.407
19/05/2004,1.84,2.89,7.51,1.56,5.272
20/05/2004,4.67,2.41,5.06,1.58,5.340
21/05/2004,0.51,2,3.67,1.38,4.664
22/05/2004,0.01,2.82,5.73,1.18,3.988
23/05/2004,0.34,3.33,6.91,1.06,3.582
24/05/2004,1.08,2.06,7.03,1.1,3.718
25/05/2004,0.01,2.1,5.45,1.03,3.481
26/05/2004,0,2.39,4.86,0.96,3.244
27/05/2004,0,3.34,6.26,0.9,3.042
28/05/2004,3.04,2.16,8.08,0.93,3.143
29/05/2004,1.26,1.56,9.34,1.14,3.853
30/05/2004,0.94,2.87,9.25,1.08,3.650
31/05/2004,5.01,2.37,9,0.97,3.278
01/06/2004,10.06,1.55,8.26,1.38,4.664
02/06/2004,7.47,2.53,9.36,1.15,3.887
03/06/2004,0.39,2.06,9.78,1.49,5.036
04/06/2004,0.07,2.63,9.02,1.12,3.785
05/06/2004,0.04,2.28,10.82,1.01,3.413
06/06/2004,0.05,2.22,11.15,0.96,3.244
07/06/2004,0.29,2.51,9.45,0.88,2.974
08/06/2004,1.06,1.6,9.58,0.85,2.873
09/06/2004,0.75,2.63,11.4,0.84,2.839
10/06/2004,6.26,2.39,10.85,0.85,2.873
11/06/2004,3.78,2.15,9.4,1.45,4.900
12/06/2004,0,2.74,10.45,1.51,5.103
13/06/2004,0,2,11.13,1.09,3.684
14/06/2004,1.16,2.8,12.3,0.98,3.312
15/06/2004,1.88,3.2,10.55,0.98,3.312
16/06/2004,5.64,1.43,8.06,1.21,4.089
17/06/2004,2.98,1.74,8.1,1.2,4.056
18/06/2004,7.27,2.11,5.55,1.73,5.847
19/06/2004,6.07,1.01,4.47,5.19,17.540
20/06/2004,2.42,1.93,6.23,3.63,12.268
21/06/2004,3.13,1.9,6.99,2.99,10.105
22/06/2004,1.15,2.77,8.45,2.27,7.672
23/06/2004,18.89,1.57,8.06,5.4,18.250
24/06/2004,2.98,0.98,6.73,10.56,35.689
25/06/2004,0.01,2.72,8.31,3.92,13.248
26/06/2004,2.78,1.88,7.62,2.74,9.260
27/06/2004,4.7,2.2,10.05,2.68,9.057
28/06/2004,0.09,2.9,8.87,2.04,6.894
29/06/2004,2.54,2.06,9.67,1.64,5.543
30/06/2004,6.5,1.95,10.04,4.14,13.992
01/07/2004,0.55,2.7,8.75,2.09,7.063
02/07/2004,8.54,1.99,8.4,2.08,7.030
03/07/2004,8.6,1.89,8.71,2.42,8.179
04/07/2004,3.25,1.57,7.96,2.28,7.706
05/07/2004,10.15,1.99,8.23,2.09,7.063
06/07/2004,2.92,2.32,8.33,1.72,5.813
07/07/2004,1.36,2.27,7.73,1.94,6.556
08/07/2004,0.01,1.94,7.03,1.53,5.171
09/07/2004,4.1,1.65,7.59,1.33,4.495
10/07/2004,1.01,0.74,7.76,1.3,4.394
11/07/2004,0.08,1.41,8.44,1.2,4.056
12/07/2004,0.38,2.07,8.84,1.17,3.954
13/07/2004,0.11,2.16,9.07,1.06,3.582
14/07/2004,0.21,2.6,10.82,0.95,3.211
15/07/2004,1.97,2.28,9.25,0.89,3.008
16/07/2004,1.27,2.65,9.9,0.92,3.109
17/07/2004,1.37,1.84,9.33,0.86,2.906
18/07/2004,0,2.82,9.69,0.76,2.569
19/07/2004,0.69,2.68,9.98,0.72,2.433
20/07/2004,3.17,1.7,10.59,0.75,2.535
21/07/2004,0.01,2.39,12.79,0.97,3.278
22/07/2004,0.2,2.33,11.67,0.74,2.501
23/07/2004,1.7,2.64,10.38,0.7,2.366
24/07/2004,2.91,1.74,8.83,0.83,2.805
25/07/2004,0.01,2.48,10.19,0.74,2.501
26/07/2004,0.29,2.4,9.51,0.63,2.129
27/07/2004,0.15,1.77,12.28,0.61,2.062
28/07/2004,0.3,1.84,12.52,0.59,1.994
29/07/2004,1.85,1.9,13.46,0.58,1.960
30/07/2004,0.04,1.8,12.26,0.61,2.062
31/07/2004,5.6,1.8,12,1.01,3.413
01/08/2004,0.06,2.34,11.59,0.74,2.501
02/08/2004,0,1.98,12.37,0.56,1.893
03/08/2004,28.12,1.76,13.55,1.05,3.549
04/08/2004,3.95,0.93,12.28,2.71,9.159
05/08/2004,12.01,1.7,12.79,3.06,10.342
06/08/2004,0.02,2.26,13.95,3.4,11.491
07/08/2004,0,2.04,12.75,1.55,5.238
08/08/2004,0.06,2.5,14.55,1.18,3.988
09/08/2004,40.94,1.73,14.59,6.74,22.779
10/08/2004,9.27,1.64,14.18,6.36,21.494
11/08/2004,26.54,1.28,13.39,16.95,57.285
12/08/2004,0.04,1.39,12.85,6.7,22.644
13/08/2004,0.06,2,12.52,3.5,11.829
14/08/2004,0,2.18,11.21,2.51,8.483
15/08/2004,2.89,1.78,12.31,2.04,6.894
16/08/2004,6.22,1.37,11.11,3.37,11.389
17/08/2004,14.16,1.52,10.84,2.29,7.739
18/08/2004,24.35,1.12,11.51,14.97,50.593
19/08/2004,8.91,1.01,10.68,7.68,25.956
20/08/2004,3.01,2.25,8.99,5.46,18.453
21/08/2004,1.99,2.13,6.99,4.27,14.431
22/08/2004,2.51,1.93,7.3,3.2,10.815
23/08/2004,4.03,1.47,10.27,3.36,11.356
24/08/2004,2.72,1.19,10.77,2.93,9.902
25/08/2004,0.61,1.76,10.28,2.87,9.700
26/08/2004,4.63,1.17,8.03,2.82,9.531
27/08/2004,0.75,2.45,9.55,2.85,9.632
28/08/2004,2.19,1.78,8.99,2.15,7.266
29/08/2004,4.18,1.8,9.08,2.92,9.869
30/08/2004,1.37,1.8,9.24,3.58,12.099
31/08/2004,0,1.86,7.67,2.54,8.584
01/09/2004,0,1.05,8.4,2.08,7.030
02/09/2004,0.42,1.18,10.62,1.97,6.658
03/09/2004,0.22,1.59,11.69,1.74,5.881
04/09/2004,0,1.81,14.05,1.61,5.441
05/09/2004,4.13,1.23,12.37,1.48,5.002
06/09/2004,0,1.16,9.22,1.4,4.731
07/09/2004,0.14,1.67,8.9,1.23,4.157
08/09/2004,0,1.64,8.87,1.11,3.751
09/09/2004,0,1.58,8.92,1.04,3.515
10/09/2004,3.79,1.18,9.55,1.03,3.481
11/09/2004,3.96,1.44,10.54,1.58,5.340
12/09/2004,11.98,1.71,9.58,4,13.519
13/09/2004,10.81,1.59,7.1,6.59,22.272
14/09/2004,4.63,1.27,7.03,4.34,14.668
15/09/2004,2.67,1.47,6.02,3.09,10.443
16/09/2004,3.82,1.17,9.24,4.84,16.357
17/09/2004,7.06,1.8,9.45,3.89,13.147
18/09/2004,2.41,1.91,8.76,5.26,17.777
19/09/2004,7.54,1.47,7.78,4.39,14.837
20/09/2004,11.68,1.54,8.15,9.89,33.425
21/09/2004,1.59,1.73,6.78,8.16,27.578
22/09/2004,2,1.31,6.54,4.1,13.856
23/09/2004,2.98,1.43,6.41,4.74,16.019
24/09/2004,1.2,1.47,5.87,3.12,10.544
25/09/2004,0,1.1,8.48,2.68,9.057
26/09/2004,0,1.27,9.95,2.24,7.570
27/09/2004,4.94,0.8,7.9,2.28,7.706
28/09/2004,1.06,0.6,8.1,2.14,7.232
29/09/2004,2.58,0.76,6.4,1.87,6.320
30/09/2004,4.75,0.23,8.44,3.28,11.085
01/10/2004,6.47,0.62,6.81,4.87,16.459
02/10/2004,9.31,1.15,6.31,5.72,19.331
03/10/2004,17.73,0.99,6.41,6.71,22.677
04/10/2004,4.52,0.91,5.63,8.22,27.781
05/10/2004,18.68,1.27,6.29,9.89,33.425
06/10/2004,6.23,1.01,5.83,10.9,36.838
07/10/2004,2.67,0.79,5.97,8.21,27.747
08/10/2004,0.48,0.58,3.89,4.99,16.864
09/10/2004,0.15,0.4,3.22,3.68,12.437
10/10/2004,0.29,0.35,4.31,2.99,10.105
11/10/2004,0.23,0.62,4.78,2.57,8.686
12/10/2004,7.97,0.82,5.39,2.43,8.213
13/10/2004,8.21,0.37,7.1,6.38,21.562
14/10/2004,14.99,0.29,5.57,6.91,23.353
15/10/2004,17.2,0.56,5.99,8.74,29.538
16/10/2004,7.74,0.54,5.25,9.67,32.681
17/10/2004,3.07,0.44,5.09,7.6,25.685
18/10/2004,4.22,0.37,3.6,4.55,15.377
19/10/2004,12.34,0.65,3.36,8.75,29.572
20/10/2004,19.82,0.1,0.94,4.57,15.445
21/10/2004,5.04,0.66,4.51,13.53,45.726
22/10/2004,1.2,0.88,4.79,5.54,18.723
23/10/2004,0.92,0.13,2.9,4.09,13.823
24/10/2004,26.64,0.04,4.65,14.11,47.687
25/10/2004,1.13,0.24,4.59,8.98,30.349
26/10/2004,0.59,0.09,1.48,5.15,17.405
27/10/2004,8.25,0.57,4.51,4.19,14.161
28/10/2004,8.53,0.4,6.44,7.08,23.928
29/10/2004,8.11,0.17,6.42,7.41,25.043
30/10/2004,0.12,0.04,5.76,4.28,14.465
31/10/2004,0,0.25,4.98,3.39,11.457
01/11/2004,0.2,0.07,4.23,2.9,9.801
02/11/2004,1.1,0.16,3.73,2.6,8.787
03/11/2004,1.63,0.28,5.45,2.45,8.280
04/11/2004,2.8,0.6,3.58,2.49,8.415
05/11/2004,2.17,0.6,4.17,2.21,7.469
06/11/2004,6.32,0.06,6.97,3.27,11.051
07/11/2004,0.2,0.22,7.27,2.77,9.362
08/11/2004,1.2,0.07,4.6,2.25,7.604
09/11/2004,2.58,0.21,3.84,2.37,8.010
10/11/2004,0.1,0.5,2.67,2.43,8.213
11/11/2004,2.7,0.57,7.02,1.98,6.692
12/11/2004,3.27,0.72,3.27,3.4,11.491
13/11/2004,0.51,0.49,0.78,2.35,7.942
14/11/2004,0.56,0.76,5.85,2.78,9.395
15/11/2004,3.82,0.43,4.96,3.84,12.978
16/11/2004,6.4,0,2.31,4,13.519
17/11/2004,3.41,0.84,3.69,3.57,12.065
18/11/2004,0,0.29,-1.56,2.39,8.077
19/11/2004,0.01,0.19,-3.44,1.92,6.489
20/11/2004,0.44,0.02,-5.18,1.5,5.069
21/11/2004,10.73,0,-1.11,5.22,17.642
22/11/2004,4.84,0.47,5.78,4.95,16.729
23/11/2004,1.37,0.02,3.22,3.77,12.741
24/11/2004,0.23,0.41,7.05,2.93,9.902
25/11/2004,0.27,0.4,6.5,2.46,8.314
26/11/2004,0.33,0.31,4.04,2.39,8.077
27/11/2004,12.6,0.15,2.14,3.9,13.181
28/11/2004,0.54,0.12,0.11,3.16,10.680
29/11/2004,0.01,0.11,0.02,2.37,8.010
30/11/2004,0.1,0.33,2.32,2.21,7.469
01/12/2004,0.15,0,-1.18,1.81,6.117
02/12/2004,1.01,0,-2.71,1.63,5.509
03/12/2004,0.4,0.23,3.79,2.13,7.199
04/12/2004,3.09,0.78,6.19,2.37,8.010
05/12/2004,0.23,0.66,3.94,2.65,8.956
06/12/2004,2.8,0.78,5.48,2.72,9.193
07/12/2004,0.03,0.26,1.46,2.19,7.401
08/12/2004,0.08,0.22,3.9,2.02,6.827
09/12/2004,0,0.43,5.18,1.84,6.219
10/12/2004,0.54,0.28,3.76,1.69,5.712
11/12/2004,0.02,0,0.83,1.57,5.306
12/12/2004,0.17,0.05,4.08,1.47,4.968
13/12/2004,3.27,0.47,3.52,1.41,4.765
14/12/2004,22.72,0.85,6.48,5.61,18.960
15/12/2004,8.66,0.26,2.34,3.85,13.012
16/12/2004,20.83,0.85,2.42,11.22,37.919
17/12/2004,2.57,0.38,-1.27,3.26,11.018
18/12/2004,0.34,0.03,-3.04,2.13,7.199
19/12/2004,0.02,0.01,-6.05,1.8,6.083
20/12/2004,0.14,0.09,-1.84,2.19,7.401
21/12/2004,4.66,0.12,-0.59,4.12,13.924
22/12/2004,16.63,0.73,5.7,8.76,29.606
23/12/2004,14.22,0.75,3.97,9.97,33.695
24/12/2004,6.07,0.1,-1.57,4.41,14.904
25/12/2004,4.24,0.25,-3.03,2.82,9.531
26/12/2004,1.53,0.05,-2.15,2.64,8.922
27/12/2004,6.16,0.49,2.48,8.41,28.423
28/12/2004,2.9,0.25,-1.65,3.61,12.200
29/12/2004,3.23,0.37,3.2,9.73,32.884
30/12/2004,1.79,0.21,4.72,9.67,32.681
31/12/2004,2,0.02,-0.69,4.71,15.918
01/01/2005,19.8,0.43,1.62,10.2,34.472
02/01/2005,10.71,0.4,-1.27,3.94,13.316
03/01/2005,4.19,0.59,3.95,11.69,39.508
04/01/2005,11.05,0.82,3.03,8.57,28.963
05/01/2005,18.1,0.87,1.68,12.03,40.657
